facility_code,work_order_number,functional_location,work_order_description,order_type,planner_group,user_status,abc_field,work_centre,maint_activ_type,latest_allowable_finish_date,system_status
MST1,81002697,MST1-C-FGDT-BHE012,V007 12M Heat Detec. Zone 12 Diesel Gen,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002698,MST1-C-FGDT-BHE013,V007 12M Heat Detect. Zone 13  Gas Gen,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002699,MST1-C-FGDT-BMAEPB,V007 12M Manual ESDV Station,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002700,MST1-C-FGDT-BMAMPB,V007 12M Manual Push Button,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002701,MST1-C-FGDT-BSM004,V007 12M Smoke Detect. Zone 4 Shelter/WS,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002702,MST1-C-FGDT-BSM006,"V007 12M Smoke Detect. Zone 6, Batt/Room",UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002703,MST1-C-FGDT-BSM008,V007 12M Smoke Detect. Zone 8 E&I Room,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002704,MST1-C-FGDT-BSM009,V007 12M Smoke Detect. Zone 9 HVAC Inlet,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002705,MST1-C-FGDT-BSM011,"V007 12M Smoke Detectors, Zone 8, Crane",UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002706,MST1-C-FGDT-BSM012,V007 12M Smoke Detec. Zone 12 Diesel Gen,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002707,MST1-C-FGDT-BSM013,V007 12M Smoke Detect. Zone 13 Gas Gen.,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002716,MST1-H-FFFE,V007 12M Fire Extinguishers,UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002717,MST1-H-FFFE-CO2,V007 12M CO2 Extinguishers,UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002718,MST1-H-FFFE-FFF,V007 12M AFFF Extinguishers,UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002719,MST1-H-FFFE-FFFMON,V007 12M Fixed AFFF Foam Monit Heli Deck,UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002720,MST1-H-FFFE-POW,V007 12M Powder Extinguishers,UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002721,MST1-H-SARE-FRE,V007 12M Personal Fire Fighting Equipt.,UM01,PDN,WCOM,U,OPS,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002722,MST1-H-SARE-FRECAB,V007 12M Firemans Equipment Cabinet,UM01,PDN,WCOM,U,OPS,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002732,MST1-P-VEHP-EXTCO2,V007 12M CO2 Cabinet (TAG SA-Z-3401),UM01,MEC,WCOM,U,MECH,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002734,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,11/28/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002741,MST1-U-FUFG-SCRBDV-XBDV60002,I066 6M Blow Down Valve B6 Test Manifold,UM01,INS,WCOM,U,INST,SFC,7/30/2012,CLSD NMAT PRC  SETC
MST1,81002742,MST1-U-FUFG-SCRBDV-XBDV60002,I066 6M Blow Down Valve B6 Test Manifold,UM01,MEC,WCOM,U,MECH,SFC,1/6/2013,CLSD CNF  NMAT PRC  SETC
MST1,81002743,MST1-U-FUFG-SCRDLC-LT60001,I321 LT Scrubber Fluid Level,UM01,INS,WCOM,U,INST,SFC,2/19/2013,CLSD CNF  NMAT PRC  SETC
MST1,81002846,MST1-C-CNEM,V002 12M ESD Vendor ABB Systems,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD NMAT PRC  SETC
MST1,81002859,MST1-H-SAEE-PERJAC-80LJA0002,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/24/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002863,MST1-U-HLCR-EL1,Q021 12M TCVT Inspections,UM01,MEC,WCOM,U,INSP,SFC,8/2/2012,CLSD NMAT PRC  SETC
MST1,81002889,MST1-P-WHXM,V309 12M Wellhead and Flowlines,UM01,PDN,WCOM,U,OPS,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002963,MST1-C-CNEM,FN001 12M ESD Systems Vendor Inspection,UM01,INS,WCOM,U,INST,SFC,8/1/2012,CLSD CNF  NMAT PRC  SETC
MST1,81002975,MST1-H-SAEE-RAFINF-80LR0003,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/24/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003048,MST1-H-FFFE-FFFSTO-T5002,S004 12M AFF Tank Sampling,UM01,PDN,WCOM,U,OPS,SFC,8/19/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003093,MST1-H-SAEE-RAFINF-80LR0001,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/24/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003638,MST1-H-SARE-MOB,Q016 Man Overboard Equipment,UM01,PDN,WCOM,U,OPS,SFC,8/13/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003639,MST1-H-SARE-PER,Q016 Personnel Safety Equipment,UM01,PDN,WCOM,U,OPS,SFC,8/13/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003661,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,E&I,SFC,12/14/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003664,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,12/12/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003679,MST1-U-HEMA,E902 6M Helicopter Power,UM01,ELE,WCOM,U,ELEC,SFC,10/27/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003680,MST1-U-HPWH,V010 12M Vendor Insp. Hydraulic Panels,UM01,QAC,WCOM,U,GENCON,SFC,10/3/2012,CLSD NMAT PRC  SETC
MST1,81003699,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,9/15/2012,CLSD NMAT PRC  SETC
MST1,81003700,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,10/15/2012,CLSD NMAT PRC  SETC
MST1,81003701,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,11/14/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003702,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,12/14/2012,CLSD CNF  NMAT PRC  SETC
MST1,81003954,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,12/26/2012,CLSD CNF  NMAT PRC  SETC
MST1,81004039,MST1-P-PGMI-WNDEXP-HCV30056,I620 12M Actuator Inspections,UM01,MEC,WCOM,U,MECH,SFC,1/6/2013,TECO CNF  NMAT PRC  SETC
MST1,81004113,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,MECH,SFC,1/13/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004115,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,1/9/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004117,MST1-U-FUFG-SCRDSD-XXV53006,I066 SDV to Slob Oil Vessel,UM01,MEC,WCOM,U,MECH,SFC,2/19/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004121,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,1/13/2013,TECO CNF  NMAT PRC  SETC
MST1,81004238,MST1-U-FUFG-OUTGEN-TT60002,I531 24M TT Heated Fuel Gas,UM01,INS,WCOM,U,INST,SFC,7/13/2013,TECO CNF  NMAT PRC  SETC
MST1,81004239,MST1-U-FUFG-SCRIPC-TT60001,I531 24M  Fuel Gas Inlet,UM01,INS,WCOM,U,INST,SFC,7/13/2013,TECO CNF  NMAT PRC  SETC
MST1,81004391,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,1/23/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004492,MST1-P-WHXM,V009 12M Wellhead and Flowlines,UM01,MEC,WCOM ORNP,U,MECH,SFC,,CLSD NMAT PRC  SETC
MST1,81004503,MST1-H-SAEE-BOAFLB,V004 12M Vendor inspection Lifeboat,UM01,PDN,WCOM,U,OPS,SFC,4/25/2013,CLSD NMAT PRC  SETC
MST1,81004528,MST1-C-NAAD,V301 12M Navigation Aids,UM01,ELE,WCOM,U,ELEC,SFC,5/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004536,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,2/6/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004555,MST1-H-SAEE-BOAFLB,Q001 48M Lifeboat Recertification,UM01,PDN,WCOM,U,OPS,SFC,5/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004602,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,MECH,SFC,2/12/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004604,MST1-U-SWUT-WPUPMP-P5601,M275 12M Service Water Pump,UM01,MEC,WCOM,U,MECH,SFC,5/8/2013,CLSD PCNF NMAT PRC  SETC
MST1,81004605,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,2/12/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004662,MST1-P-PGME-SPRPGI-XXV30050,V024 12M Acoustic Valve Leaktest,UM01,INS,WCOM,U,INST,SFC,10/25/2012,CLSD CNF  NMAT PRC  SETC
MST1,81004692,MST1-P-PGME-EXPSDV-XXV30019,V024 12M Acoustic Valve Leaktest,UM01,PDN,WCOM,U,OPS,SFC,10/25/2012,CLSD CNF  NMAT PRC  SETC
MST1,81004703,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,2/20/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004819,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,MECH,SFC,3/14/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004821,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,3/6/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004824,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,3/14/2013,CLSD CNF  NMAT PRC  SETC
MST1,81004906,MST1-U-HEMA-STAGPU-EC7201,E902 12M Helicopter Power,UM01,ELE,WCOM,U,ELEC,SFC,8/15/2013,CLSD NMAT PRC  SETC
MST1,81004912,MST1-P-WHXM-W03CAS-PT10043,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,6/8/2013,TECO CNF  NMAT PRC  SETC
MST1,81005019,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,3/20/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005024,MST1-U-EGBU-UPS,E901 12M UPS System,UM01,ELE,WCOM,U,ELEC,SFC,6/16/2013,CLSD NMAT PRC  SETC
MST1,81005061,MST1-P-PGMI-WNDTST-HCV30057,I620 12M Actuator Inspections,UM01,INS,WCOM,U,INST,SFC,6/16/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005139,MST1-U-FUFG-SCRHLI-LSHH60002,I300 12M LP Fuel Gas Scrubber,UM01,INS,WCOM,U,INST,SFC,6/22/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005233,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,4/3/2013,TECO CNF  NMAT PRC  SETC
MST1,81005280,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,MECH,SFC,4/13/2013,TECO CNF  NMAT PRC  SETC
MST1,81005282,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,4/13/2013,TECO CNF  NMAT PRC  SETC
MST1,81005446,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,4/17/2013,TECO CNF  NMAT PRC  SETC
MST1,81005448,MST1-U-FUFG-SCRDLC-LCV60001,I645 12M LCV LP Fuel Gas Scrubber,UM01,INS,WCOM,U,INST,SFC,7/15/2013,TECO CNF  NMAT PRC  SETC
MST1,81005768,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,5/1/2013,CLSD NMAT PRC  SETC
MST1,81005797,MST1-C-CNEM,V002 12M ESD Vendor ABB Systems,UM01,INS,WCOM,U,INST,SFC,7/27/2013,CLSD NMAT PRC  SETC
MST1,81005823,MST1-C-CNEM,FN001 12M ESD Systems Vendor Inspection,UM01,INS,WCOM,U,INST,SFC,7/27/2013,CLSD NMAT PRC  SETC
MST1,81005890,MST1-P-WHXM-W05INJ-XXV10084,I066 12M Well B1 Methanol Injec,UM01,INS,WCOM,U,INST,SFC,7/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005903,MST1-C-NAAD-FLDBEA-L8101JB5,E200 3M Aircraft Obstruction Light Crane,UM01,ELE,WCOM,U,ELEC,SFC,3/17/2013,TECO CNF  NMAT PRC  SETC
MST1,81005904,MST1-C-NAAD-FLDBEA-L8101JB5,E200 3M Aircraft Obstruction Light Crane,UM01,ELE,WCOM,U,ELEC,SFC,6/15/2013,TECO CNF  NMAT PRC  SETC
MST1,81005925,MST1-C-NAAD-FLDBEA-Z7402OB,E200 3M Aircraft Obstruction Light Vent,UM01,ELE,WCOM,U,ELEC,SFC,12/27/2012,CLSD CNF  NMAT PRC  SETC
MST1,81005926,MST1-C-NAAD-FLDBEA-Z7402OB,E200 3M Aircraft Obstruction Light Vent,UM01,ELE,WCOM,U,ELEC,SFC,3/27/2013,TECO CNF  NMAT PRC  SETC
MST1,81005927,MST1-C-NAAD-FLDBEA-Z7402OB,E200 3M Aircraft Obstruction Light Vent,UM01,ELE,WCOM,U,ELEC,SFC,6/25/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005928,MST1-P-WHXM-W04INJ-XXV10064,I066 12M Well B2 Methanol Injec,UM01,INS,WCOM,U,INST,SFC,7/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005929,MST1-P-WHXM-W06INJ-XXV10024,I066 12M Well B5 Methanol Injec,UM01,INS,WCOM,U,INST,SFC,7/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005942,MST1-H-SAEE-BOAFLB-S8002,M312ST 3m Life Boat Winch Checks,UM01,PDN,WCOM,U,OPS,SFC,1/26/2013,CLSD CNF  NMAT PRC  SETC
MST1,81005943,MST1-H-SAEE-BOAFLB-S8002,M312ST 3m Life Boat Winch Checks,UM01,PDN,WCOM,U,OPS,SFC,4/26/2013,CLSD NMAT PRC  SETC
MST1,81005944,MST1-H-SAEE-BOAFLB-S8002,M312ST 3m Life Boat Winch Checks,UM01,PDN,WCOM,U,OPS,SFC,7/25/2013,CLSD NMAT PRC  SETC
MST1,81005983,MST1-P-PGME-EXPSDV-XXV30019,M410ST 6M XXV gas to pipeline exp vaLve,UM01,MEC,WCOM,U,MECH,SFC,12/21/2012,CLSD CNF  NMAT PRC  SETC
MST1,81005984,MST1-P-PGME-EXPSDV-XXV30019,M410ST 6M XXV gas to pipeline exp vaLve,UM01,MEC,WCOM,U,MECH,SFC,5/22/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006007,MST1-S-MOHD-CON,O120 6M Helideck Drill,UM01,MEC,WCOM,U,MECH,SFC,2/18/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006016,MST1-P-WHXM-W03INJ-XXV10044,I066 12M Well B3 Methanol Injec,UM01,INS,WCOM,U,INST,SFC,7/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006017,MST1-P-WHXM-W01INJ-XXV10004,I066 12M Well B4 Methanol Injec,UM01,INS,WCOM,U,INST,SFC,7/2/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006020,MST1-P-PGME-SPRPGI-XXV30050,M410ST XXV Riser Windermere Pipel,UM01,INS,WCOM,U,INST,SFC,12/21/2012,CLSD CNF  NMAT PRC  SETC
MST1,81006021,MST1-P-PGME-SPRPGI-XXV30050,M410ST XXV Riser Windermere Pipel,UM01,INS,WCOM,U,INST,SFC,5/22/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006039,MST1-H-SARE-MOB,Q016 Man Overboard Equipment,UM01,PDN,WCOM,U,OPS,SFC,8/8/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006040,MST1-H-SARE-PER,Q016 Personnel Safety Equipment,UM01,PDN,WCOM,U,OPS,SFC,8/8/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006041,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,INST,SFC,5/13/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006043,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,5/13/2013,CLSD NMAT PRC  SETC
MST1,81006208,MST1-H-SARE-FRECAA,Q100 6M Positive BA Equipment(x2),UM01,PDN,WCOM,U,OPS,SFC,3/7/2013,CLSD NMAT PRC  SETC
MST1,81006248,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,5/15/2013,CLSD NMAT PRC  SETC
MST1,81006323,MST1-H-FFFE-FFFSTO-T5002,S004 12M AFF Tank Sampling,UM01,MEC,WCOM,U,MECH,SFC,8/14/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006386,MST1-S-MOHD,Q013 36M Re-Certification of Helideck UK,UM01,MEC,WCOM,U,MECH,SFC,6/4/2013,CLSD NMAT PRC  SETC
MST1,81006440,MST1-U-FUFG-SCRBDV-XBDV60002,I066 6M Blow Down Valve B6 Test Manifold,UM01,INS,WCOM,U,INST,SFC,7/5/2013,TECO CNF  NMAT PRC  SETC
MST1,81006465,MST1-H-SAEE-PERJAC-80LJA0002,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/19/2013,CLSD NMAT PRC  SETC
MST1,81006481,MST1-H-SAEE-RAFINF-80LR0003,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/19/2013,CLSD NMAT PRC  SETC
MST1,81006493,MST1-H-SAEE-RAFINF-80LR0001,Q160 12M Liferaft Inspections,UM01,PDN,WCOM,U,OPS,SFC,8/19/2013,CLSD NMAT PRC  SETC
MST1,81006529,MST1-S-MOHD-CON,O120 6M Helideck Drill,UM01,PDN,WCOM,U,OPS,SFC,8/17/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006567,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,5/29/2013,CLSD NMAT PRC  SETC
MST1,81006571,MST1-U-FUFG-OUTGEN-TSHH60003,I500 TSHH Fuel Gas Temperature Switch,UM01,INS,WCOM,U,INST,SFC,11/27/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006633,MST1-P-PGME-EXPSDV-XXV30019,M410 6M Closure Test Export Pipeline,UM01,QAC,WCOM,U,OPS,SFF,4/17/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006634,MST1-P-PGME-SPRPGI-XXV30050,M410 6M Closure Test Riser Windermere,UM01,QAC,WCOM,U,OPS,SFF,4/17/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006703,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,MECH,SFC,6/12/2013,CLSD NMAT PRC  SETC
MST1,81006704,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,6/12/2013,CLSD CNF  NMAT PRC  SETC
MST1,81006842,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,6/12/2013,CLSD NMAT PRC  SETC
MST1,81007081,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,6/26/2013,CLSD NMAT PRC  SETC
MST1,81007088,MST1-U-FUFG-SCRIPC-PT60001,I400 Fuel Gas Pressure to Flow Computer,UM01,INS,WCOM,U,INST,SFC,9/20/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007089,MST1-U-FUFG-SCRIPC-PT60002,I400 PT Fuel Gas Pressure to PSS,UM01,INS,WCOM,U,INST,SFC,9/20/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007173,MST1-C-NAAD,V301 12M Inspect ST NAVIGATION EQUIPMENT,UM01,NEL,WCOM,U,GENCON,SFC,5/2/2013,CLSD GMPS NMAT PRC  SETC
MST1,81007189,MST1-F-HVAC-CLO000,I351 1M Fire & Gas Damper   I351,UM01,INS,WCOM,U,INST,SFC,7/12/2013,CLSD NMAT PRC  SETC
MST1,81007191,MST1-U-FUFG-SCRDSD-XXV53006,I066 SDV to Slob Oil Vessel,UM01,INS,WCOM,U,INST,SFC,8/18/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007196,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,7/12/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007268,MST1-C-NAAD-FLDBEA-L8101JB5,E200 3M Aircraft Obstruction Light Crane,UM01,ELE,WCOM,U,ELEC,SFC,9/13/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007295,MST1-U-HLCR-EL1,Q009 60M Re-Certification Pedestal Crane,UM01,MEC,WCOM,U,MECH,SFC,3/10/2014,TECO GMPS NMAT PRC  SETC
MST1,81007319,MST1-C-NAAD,"NAV AID STATIONS 1,2,3,4   T103",UM01,ELE,WCOM,U,ELEC,SFC,7/10/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007324,MST1-U-FUFG-OUTGEN-FT60001,I405 24M FT  Fuel Gas To Main Generator,UM01,INS,WCOM,U,INST,SFC,1/6/2014,CLSD CNF  NMAT PRC  SETC
MST1,81007407,MST1-C-NAAD-FLDBEA-Z7402OB,E200 3M Aircraft Obstruction Light Vent,UM01,ELE,WCOM,U,ELEC,SFC,9/23/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007653,MST1-H-SAEE-BOAFLB-S8002,M312ST 3m Life Boat Winch Checks,UM01,PDN,WCOM,U,OPS,SFC,10/23/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007837,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,PDN,WCOM,U,OPS,SFC,8/11/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007927,MST1-P-PGME,V024 12M Acoustic Leak & Closure Test,UM01,MEC,WCOM,U,MECH,SFF,10/31/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007928,MST1-P-PGME,V024 12M Acoustic Leak & Closure Test,UM01,PDN,WCOM,U,OPS,SFC,10/17/2013,CLSD GMPS NMAT PRC  SETC
MST1,81007929,MST1-P-PGME-EXPSDV-XXV30019,M410 6M Closure Test Export Pipeline,UM01,PDN,WCOM,U,OPS,SFC,4/17/2013,CLSD CNF  NMAT PRC  SETC
MST1,81007930,MST1-P-PGME-SPRPGI-XXV30050,M410 6M Closure Test Riser Windermere,UM01,PDN,WCOM,U,OPS,SFC,4/17/2013,CLSD CNF  NMAT PRC  SETC
MST1,81008298,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,9/10/2013,CLSD CNF  NMAT PRC  SETC
MST1,81008766,MST1-H-SAEE-DGEADD,"Q007 24M Decending Gear, Decending Donut",UM01,PDN,WCOM,U,OPS,SFC,4/2/2014,CLSD CSER NMAT PRC  SETC
MST1,81008772,MST1-U-CHHI-INJSRV-PSV59001,Q011 48M PSV Recertification,UM01,MEC,WCOM,U,MECH,SFC,9/28/2014,CLSD CSER NMAT PRC  SETC
MST1,81008780,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,10/10/2013,CLSD CNF  NMAT PRC  SETC
MST1,81008788,MST1-P-PGMI-WNDEXP-HCV30056,I620 12M Actuator Inspections,UM01,MEC,WCOM,U,MECH,SFC,1/1/2014,CLSD CNF  NMAT PRC  SETC
MST1,81009104,MST1-H-SAEE-BOAFLB-S8002,M312ST 3m Life Boat Winch Checks,UM01,PDN,WCOM,U,OPS,SFC,1/21/2014,CLSD NMAT PRC  SETC
MST1,81009239,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,11/9/2013,CLSD CNF  NMAT PRC  SETC
MST1,81009410,MST1-S-MOHD,O120 6M ST Helideck Emergency Drill,UM01,MEC,WCOM,U,OPS,SFC,6/5/2014,CLSD CNF  CSER NMAT PRC  SETC
MST1,81009456,MST1-U-FUFG-SCRBDV-XBDV60002,I066 6M Blow Down Valve B6 Test Manifold,UM01,MEC,WCOM,U,MECH,SFC,1/1/2014,CLSD CNF  NMAT PRC  SETC
MST1,81009457,MST1-U-FUFG-SCRDLC-LT60001,I321 LT Scrubber Fluid Level,UM01,INS,WCOM,U,INST,SFC,2/14/2014,CLSD CNF  CSER NMAT PRC  SETC
MST1,81009641,MST1-U-SWUT-WPUUWS,O101 1M Utility Water Connections,UM01,MEC,WCOM,U,MECH,SFC,12/9/2013,CLSD CNF  NMAT PRC  SETC
MST1,81010122,MST1-H-SARE-MOB,Q016 Man Overboard Equipment,UM01,PDN,WCOM,U,OPS,SFC,2/4/2014,CLSD CNF  CSER NMAT PRC  SETC
MST1,81010123,MST1-H-SARE-PER,Q016 Personnel Safety Equipment,UM01,PDN,WCOM,U,OPS,SFC,2/4/2014,CLSD CNF  CSER NMAT PRC  SETC
MST1,81010221,MST1-U-FUFG-SCRDSD-XXV53006,I066 SDV to Slob Oil Vessel,UM01,INS,WCOM,U,INST,SFC,2/14/2014,CLSD CNF  CSER NMAT PRC  SETC
